Date,Hospital,State,Daily,Blood_a,Blood_b,Blood_o,Blood_ab,Location_centre,Location_mobile,Type_wholeblood,Type_apheresis_platelet,Type_apheresis_plasma,Type_other,Social_civilian,Social_student,Social_policearmy,Donations_new,Donations_regular,Donations_irregular
28/9/2020,Hospital Tengku Ampuan Afzan,Pahang,9,4,1,4,0,9,0,9,0,0,0,6,1,2,0,8,1
28/9/2020,Hospital Sultan Haji Ahmad Shah,Pahang,33,9,12,10,2,6,27,33,0,0,0,33,0,0,5,19,9
28/9/2020,Hospital Seberang Jaya,Pulau Pinang,6,4,2,0,0,6,0,6,0,0,0,5,1,0,0,6,0
28/9/2020,Hospital Pulau Pinang,Pulau Pinang,30,6,12,11,1,30,0,30,0,0,0,29,1,0,2,26,2
28/9/2020,Hospital Raja Permaisuri Bainun,Perak,27,5,8,12,2,8,19,26,1,0,0,23,4,0,6,18,3
28/9/2020,Hospital Taiping,Perak,9,1,3,5,0,9,0,8,1,0,0,9,0,0,0,9,0
28/9/2020,Hospital Seri Manjung,Perak,2,0,1,1,0,2,0,2,0,0,0,2,0,0,0,2,0
28/9/2020,Hospital Tengku Ampuan Rahimah,Selangor,11,1,1,7,2,11,0,11,0,0,0,11,0,0,0,9,2
28/9/2020,Hospital Sultanah Nur Zahirah,Terengganu,32,9,8,13,2,10,22,32,0,0,0,26,6,0,7,21,4
28/9/2020,Hospital Queen Elizabeth II,Sabah,38,11,9,16,2,15,23,38,0,0,0,35,3,0,11,22,5
28/9/2020,Hospital Duchess Of Kent,Sabah,5,1,2,2,0,5,0,5,0,0,0,5,0,0,1,4,0
28/9/2020,Hospital Tawau,Sabah,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
28/9/2020,Hospital Umum Sarawak,Sarawak,18,5,4,8,1,18,0,18,0,0,0,17,1,0,1,17,0
28/9/2020,Hospital Miri,Sarawak,7,0,1,6,0,7,0,7,0,0,0,6,1,0,0,6,1
28/9/2020,Hospital Sibu,Sarawak,4,0,2,2,0,4,0,4,0,0,0,3,1,0,0,4,0
28/9/2020,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),247,70,75,95,7,76,171,233,11,2,1,189,57,1,49,159,39
29/9/2020,Hospital Sultanah Nora Ismail,Johor,6,2,0,4,0,6,0,6,0,0,0,6,0,0,0,5,1
29/9/2020,Hospital Sultanah Aminah,Johor,125,25,41,48,11,16,109,125,0,0,0,116,6,3,22,85,18
29/9/2020,Hospital Sultanah Bahiyah,Kedah,51,11,19,19,2,13,38,51,0,0,0,46,5,0,4,42,5
29/9/2020,Hospital Raja Perempuan Zainab II,Kelantan,66,12,23,28,3,17,49,66,0,0,0,60,5,1,19,33,14
29/9/2020,Hospital Melaka,Melaka,11,4,4,2,1,11,0,11,0,0,0,10,1,0,0,10,1
29/9/2020,Hospital Tuanku Jaafar,Negeri Sembilan,152,36,53,62,1,16,136,152,0,0,0,117,35,0,58,65,29
29/9/2020,Hospital Tengku Ampuan Afzan,Pahang,36,7,10,15,4,13,23,35,1,0,0,31,2,3,10,26,0
29/9/2020,Hospital Sultan Haji Ahmad Shah,Pahang,4,2,0,2,0,4,0,4,0,0,0,4,0,0,0,4,0
29/9/2020,Hospital Seberang Jaya,Pulau Pinang,15,3,3,8,1,12,3,15,0,0,0,14,1,0,1,13,1
29/9/2020,Hospital Pulau Pinang,Pulau Pinang,110,24,18,56,12,41,69,110,0,0,0,105,4,1,26,61,23
29/9/2020,Hospital Raja Permaisuri Bainun,Perak,69,18,17,28,6,21,48,67,2,0,0,63,4,2,8,38,23
29/9/2020,Hospital Taiping,Perak,8,1,4,1,2,8,0,8,0,0,0,7,1,0,1,7,0
29/9/2020,Hospital Seri Manjung,Perak,4,0,1,3,0,4,0,4,0,0,0,4,0,0,0,3,1
29/9/2020,Hospital Tengku Ampuan Rahimah,Selangor,38,9,10,18,1,12,26,38,0,0,0,36,2,0,7,22,9
29/9/2020,Hospital Sultanah Nur Zahirah,Terengganu,34,7,11,12,4,12,22,34,0,0,0,29,5,0,6,21,7
29/9/2020,Hospital Queen Elizabeth II,Sabah,19,4,1,11,3,5,14,18,1,0,0,18,0,1,1,15,3
29/9/2020,Hospital Duchess Of Kent,Sabah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/9/2020,Hospital Tawau,Sabah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/9/2020,Hospital Umum Sarawak,Sarawak,36,8,13,12,3,20,16,36,0,0,0,36,0,0,4,29,3
29/9/2020,Hospital Miri,Sarawak,13,3,3,5,2,13,0,13,0,0,0,13,0,0,1,11,1
29/9/2020,Hospital Sibu,Sarawak,9,0,5,3,1,9,0,9,0,0,0,9,0,0,0,9,0
29/9/2020,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),463,128,140,171,23,103,360,443,14,6,0,387,70,6,119,230,114
30/9/2020,Hospital Sultanah Nora Ismail,Johor,50,8,20,20,2,50,0,50,0,0,0,46,4,0,9,31,10
30/9/2020,Hospital Sultanah Aminah,Johor,58,16,15,25,2,28,30,58,0,0,0,52,5,1,10,40,8
30/9/2020,Hospital Sultanah Bahiyah,Kedah,39,6,10,18,5,6,33,39,0,0,0,28,11,0,2,31,6
30/9/2020,Hospital Raja Perempuan Zainab II,Kelantan,44,11,7,23,3,6,38,44,0,0,0,38,6,0,16,19,9
30/9/2020,Hospital Melaka,Melaka,9,3,4,2,0,9,0,6,3,0,0,9,0,0,0,8,1
30/9/2020,Hospital Tuanku Jaafar,Negeri Sembilan,89,23,21,45,0,27,62,89,0,0,0,83,6,0,22,56,11
30/9/2020,Hospital Tengku Ampuan Afzan,Pahang,100,27,31,35,7,12,88,100,0,0,0,35,65,0,63,28,9
30/9/2020,Hospital Sultan Haji Ahmad Shah,Pahang,5,2,1,2,0,5,0,5,0,0,0,5,0,0,0,5,0
30/9/2020,Hospital Seberang Jaya,Pulau Pinang,59,18,14,24,3,9,50,59,0,0,0,58,1,0,16,35,8
30/9/2020,Hospital Pulau Pinang,Pulau Pinang,32,12,7,13,0,32,0,29,3,0,0,28,4,0,0,31,1
30/9/2020,Hospital Raja Permaisuri Bainun,Perak,36,5,12,18,1,12,24,34,2,0,0,29,7,0,4,28,4
30/9/2020,Hospital Taiping,Perak,13,0,4,8,1,7,6,13,0,0,0,12,1,0,1,11,1
30/9/2020,Hospital Seri Manjung,Perak,84,22,18,31,13,1,83,84,0,0,0,3,0,81,60,8,16
30/9/2020,Hospital Tengku Ampuan Rahimah,Selangor,37,7,11,15,4,4,33,37,0,0,0,35,1,1,5,19,13
30/9/2020,Hospital Sultanah Nur Zahirah,Terengganu,71,16,17,28,10,8,63,71,0,0,0,56,15,0,16,39,16
30/9/2020,Hospital Queen Elizabeth II,Sabah,30,8,6,16,0,6,24,30,0,0,0,23,7,0,6,17,7
30/9/2020,Hospital Duchess Of Kent,Sabah,48,8,12,21,7,6,42,48,0,0,0,27,1,20,17,25,6
30/9/2020,Hospital Tawau,Sabah,3,0,0,1,2,3,0,3,0,0,0,3,0,0,0,3,0
30/9/2020,Hospital Umum Sarawak,Sarawak,61,14,16,27,4,29,32,61,0,0,0,58,3,0,21,36,4
30/9/2020,Hospital Miri,Sarawak,12,3,1,7,1,12,0,12,0,0,0,11,1,0,1,10,1
30/9/2020,Hospital Sibu,Sarawak,11,3,6,2,0,11,0,11,0,0,0,11,0,0,3,7,1
30/9/2020,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),378,99,97,162,20,122,256,355,11,12,0,344,30,4,96,176,106
1/10/2020,Hospital Sultanah Nora Ismail,Johor,5,1,1,3,0,5,0,4,1,0,0,5,0,0,0,5,0
1/10/2020,Hospital Sultanah Aminah,Johor,77,11,28,29,9,19,58,77,0,0,0,66,11,0,8,56,13
1/10/2020,Hospital Sultanah Bahiyah,Kedah,26,10,6,10,0,8,18,24,2,0,0,21,5,0,3,21,2
1/10/2020,Hospital Raja Perempuan Zainab II,Kelantan,38,7,11,16,4,10,28,38,0,0,0,36,2,0,4,24,10
1/10/2020,Hospital Melaka,Melaka,64,13,21,25,5,7,57,64,0,0,0,54,9,1,12,43,9
1/10/2020,Hospital Tuanku Jaafar,Negeri Sembilan,44,19,11,13,1,29,15,44,0,0,0,41,3,0,5,37,2
1/10/2020,Hospital Tengku Ampuan Afzan,Pahang,74,19,21,27,7,10,64,74,0,0,0,72,2,0,16,56,2
1/10/2020,Hospital Sultan Haji Ahmad Shah,Pahang,111,33,30,44,4,17,94,111,0,0,0,25,1,85,52,44,15
1/10/2020,Hospital Seberang Jaya,Pulau Pinang,12,3,4,5,0,7,5,12,0,0,0,12,0,0,0,10,2
1/10/2020,Hospital Pulau Pinang,Pulau Pinang,53,9,12,29,3,53,0,49,4,0,0,52,1,0,5,42,6
1/10/2020,Hospital Raja Permaisuri Bainun,Perak,47,13,13,20,1,10,37,45,2,0,0,43,4,0,11,26,10
1/10/2020,Hospital Taiping,Perak,8,1,2,4,1,8,0,8,0,0,0,7,1,0,0,8,0
1/10/2020,Hospital Seri Manjung,Perak,3,2,0,1,0,3,0,3,0,0,0,3,0,0,0,3,0
1/10/2020,Hospital Tengku Ampuan Rahimah,Selangor,35,9,14,10,2,6,29,35,0,0,0,32,3,0,6,19,10
1/10/2020,Hospital Sultanah Nur Zahirah,Terengganu,53,17,11,20,5,12,41,53,0,0,0,44,9,0,10,30,13
1/10/2020,Hospital Queen Elizabeth II,Sabah,33,8,6,19,0,9,24,32,1,0,0,31,0,2,0,30,3
1/10/2020,Hospital Duchess Of Kent,Sabah,5,1,1,3,0,5,0,5,0,0,0,5,0,0,2,3,0
1/10/2020,Hospital Tawau,Sabah,3,2,0,0,1,3,0,3,0,0,0,2,1,0,0,3,0
1/10/2020,Hospital Umum Sarawak,Sarawak,63,16,19,22,6,15,48,63,0,0,0,57,6,0,28,28,7
1/10/2020,Hospital Miri,Sarawak,15,4,1,10,0,15,0,15,0,0,0,12,2,1,2,13,0
1/10/2020,Hospital Sibu,Sarawak,7,3,2,2,0,7,0,7,0,0,0,7,0,0,1,4,2
1/10/2020,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),470,115,128,214,13,125,345,452,12,5,1,426,40,4,89,282,99
2/10/2020,Hospital Sultanah Nora Ismail,Johor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/10/2020,Hospital Sultanah Aminah,Johor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/10/2020,Hospital Sultanah Bahiyah,Kedah,22,5,5,11,1,0,22,22,0,0,0,20,1,1,1,19,2
2/10/2020,Hospital Raja Perempuan Zainab II,Kelantan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/10/2020,Hospital Melaka,Melaka,9,0,4,5,0,9,0,8,1,0,0,9,0,0,1,7,1
2/10/2020,Hospital Tuanku Jaafar,Negeri Sembilan,16,3,3,9,1,16,0,16,0,0,0,16,0,0,1,14,1
2/10/2020,Hospital Tengku Ampuan Afzan,Pahang,5,2,1,2,0,5,0,5,0,0,0,5,0,0,1,4,0
2/10/2020,Hospital Sultan Haji Ahmad Shah,Pahang,7,1,3,3,0,7,0,6,1,0,0,7,0,0,0,7,0
2/10/2020,Hospital Seberang Jaya,Pulau Pinang,8,3,2,2,1,8,0,8,0,0,0,7,0,1,1,7,0
2/10/2020,Hospital Pulau Pinang,Pulau Pinang,22,4,6,12,0,22,0,21,1,0,0,21,1,0,3,17,2
2/10/2020,Hospital Raja Permaisuri Bainun,Perak,123,30,33,48,12,10,113,121,2,0,0,61,0,62,53,47,23
2/10/2020,Hospital Taiping,Perak,16,3,0,10,3,16,0,13,1,0,2,15,1,0,1,15,0
2/10/2020,Hospital Seri Manjung,Perak,13,7,2,4,0,13,0,13,0,0,0,11,2,0,1,11,1
2/10/2020,Hospital Tengku Ampuan Rahimah,Selangor,44,10,7,22,5,8,36,44,0,0,0,37,6,1,10,21,13
2/10/2020,Hospital Sultanah Nur Zahirah,Terengganu,35,8,12,15,0,0,35,35,0,0,0,27,7,1,6,21,8
2/10/2020,Hospital Queen Elizabeth II,Sabah,37,12,8,15,2,7,30,36,1,0,0,36,1,0,2,31,4
2/10/2020,Hospital Duchess Of Kent,Sabah,19,3,5,9,2,1,18,19,0,0,0,15,1,3,16,3,0
2/10/2020,Hospital Tawau,Sabah,5,0,2,3,0,5,0,4,1,0,0,5,0,0,0,5,0
2/10/2020,Hospital Umum Sarawak,Sarawak,25,8,7,10,0,25,0,25,0,0,0,25,0,0,3,19,3
2/10/2020,Hospital Miri,Sarawak,12,2,4,6,0,12,0,12,0,0,0,11,0,1,2,9,1
2/10/2020,Hospital Sibu,Sarawak,6,2,0,4,0,6,0,6,0,0,0,5,1,0,0,6,0
2/10/2020,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),239,56,85,91,6,74,165,226,12,1,0,209,25,5,48,147,44
3/10/2020,Hospital Sultanah Nora Ismail,Johor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2020,Hospital Sultanah Aminah,Johor,98,16,28,47,7,0,98,98,0,0,0,91,6,1,25,57,16
3/10/2020,Hospital Sultanah Bahiyah,Kedah,8,0,3,5,0,0,8,8,0,0,0,8,0,0,0,7,1
3/10/2020,Hospital Raja Perempuan Zainab II,Kelantan,17,4,5,7,1,0,17,17,0,0,0,16,1,0,4,12,1
3/10/2020,Hospital Melaka,Melaka,133,40,40,48,5,4,129,133,0,0,0,122,10,1,30,78,25
3/10/2020,Hospital Tuanku Jaafar,Negeri Sembilan,14,5,1,7,1,14,0,14,0,0,0,12,2,0,1,11,2
3/10/2020,Hospital Tengku Ampuan Afzan,Pahang,33,10,5,15,3,0,33,33,0,0,0,27,5,1,5,24,4
3/10/2020,Hospital Sultan Haji Ahmad Shah,Pahang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2020,Hospital Seberang Jaya,Pulau Pinang,14,5,4,5,0,0,14,14,0,0,0,14,0,0,5,4,5
3/10/2020,Hospital Pulau Pinang,Pulau Pinang,40,10,16,12,2,22,18,40,0,0,0,34,6,0,3,32,5
3/10/2020,Hospital Raja Permaisuri Bainun,Perak,73,17,20,30,6,0,73,73,0,0,0,65,8,0,14,40,19
3/10/2020,Hospital Taiping,Perak,85,19,21,40,5,0,85,85,0,0,0,74,10,1,35,31,19
3/10/2020,Hospital Seri Manjung,Perak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2020,Hospital Tengku Ampuan Rahimah,Selangor,43,10,13,20,0,0,43,43,0,0,0,36,7,0,7,24,12
3/10/2020,Hospital Sultanah Nur Zahirah,Terengganu,59,16,22,18,3,0,59,59,0,0,0,50,9,0,10,39,10
3/10/2020,Hospital Queen Elizabeth II,Sabah,17,2,4,9,2,0,17,17,0,0,0,16,1,0,5,11,1
3/10/2020,Hospital Duchess Of Kent,Sabah,40,7,10,22,1,0,40,40,0,0,0,40,0,0,15,25,0
3/10/2020,Hospital Tawau,Sabah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2020,Hospital Umum Sarawak,Sarawak,127,30,37,54,6,0,127,127,0,0,0,111,12,4,29,69,29
3/10/2020,Hospital Miri,Sarawak,38,6,9,20,3,0,38,38,0,0,0,38,0,0,4,29,5
3/10/2020,Hospital Sibu,Sarawak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2020,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),656,172,194,268,22,125,531,634,19,3,0,576,74,6,122,422,112
4/10/2020,Hospital Sultanah Nora Ismail,Johor,150,37,32,71,10,8,142,150,0,0,0,141,8,1,28,95,27
4/10/2020,Hospital Sultanah Aminah,Johor,143,44,37,59,3,45,98,142,0,0,1,129,14,0,37,88,18
4/10/2020,Hospital Sultanah Bahiyah,Kedah,26,4,9,13,0,10,16,24,2,0,0,24,2,0,2,21,3
4/10/2020,Hospital Raja Perempuan Zainab II,Kelantan,9,2,2,4,1,9,0,9,0,0,0,6,3,0,0,8,1
4/10/2020,Hospital Melaka,Melaka,156,38,49,60,9,0,156,156,0,0,0,137,18,1,38,78,40
4/10/2020,Hospital Tuanku Jaafar,Negeri Sembilan,20,7,7,6,0,20,0,20,0,0,0,15,5,0,0,17,3
4/10/2020,Hospital Tengku Ampuan Afzan,Pahang,97,32,21,43,1,0,97,97,0,0,0,83,10,4,18,68,11
4/10/2020,Hospital Sultan Haji Ahmad Shah,Pahang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/10/2020,Hospital Seberang Jaya,Pulau Pinang,103,25,29,43,6,0,103,103,0,0,0,99,4,0,12,84,7
4/10/2020,Hospital Pulau Pinang,Pulau Pinang,70,19,20,28,3,0,70,70,0,0,0,68,2,0,14,51,5
4/10/2020,Hospital Raja Permaisuri Bainun,Perak,81,20,23,31,7,0,81,81,0,0,0,74,5,2,14,59,8
4/10/2020,Hospital Taiping,Perak,39,13,10,12,4,0,39,38,0,0,1,38,1,0,5,25,9
4/10/2020,Hospital Seri Manjung,Perak,83,30,16,32,5,0,83,83,0,0,0,78,5,0,20,53,10
4/10/2020,Hospital Tengku Ampuan Rahimah,Selangor,179,54,41,69,15,0,179,179,0,0,0,174,5,0,28,122,29
4/10/2020,Hospital Sultanah Nur Zahirah,Terengganu,42,6,16,18,2,19,23,41,1,0,0,23,18,1,12,26,4
4/10/2020,Hospital Queen Elizabeth II,Sabah,21,7,4,9,1,0,21,21,0,0,0,16,4,1,6,12,3
4/10/2020,Hospital Duchess Of Kent,Sabah,46,15,11,17,3,0,46,46,0,0,0,44,1,1,17,24,5
4/10/2020,Hospital Tawau,Sabah,35,9,12,12,2,0,35,35,0,0,0,35,0,0,2,31,2
4/10/2020,Hospital Umum Sarawak,Sarawak,149,21,55,66,7,0,149,149,0,0,0,133,11,5,31,99,19
4/10/2020,Hospital Miri,Sarawak,15,2,9,4,0,0,15,15,0,0,0,14,1,0,1,14,0
4/10/2020,Hospital Sibu,Sarawak,117,36,34,41,6,0,117,117,0,0,0,106,11,0,18,91,8
4/10/2020,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),752,184,214,334,20,109,643,752,0,0,0,671,80,1,139,471,142
5/10/2020,Hospital Sultanah Nora Ismail,Johor,4,2,1,0,1,4,0,4,0,0,0,4,0,0,0,4,0
5/10/2020,Hospital Sultanah Aminah,Johor,105,32,24,46,3,32,73,105,0,0,0,95,8,2,29,64,12
5/10/2020,Hospital Sultanah Bahiyah,Kedah,39,9,9,14,7,19,20,39,0,0,0,32,7,0,6,30,3
5/10/2020,Hospital Raja Perempuan Zainab II,Kelantan,12,5,3,4,0,6,6,12,0,0,0,8,4,0,2,7,3
5/10/2020,Hospital Melaka,Melaka,174,49,50,68,7,9,165,174,0,0,0,18,3,153,36,82,56
5/10/2020,Hospital Tuanku Jaafar,Negeri Sembilan,30,7,10,12,1,30,0,30,0,0,0,28,2,0,2,25,3
5/10/2020,Hospital Tengku Ampuan Afzan,Pahang,6,2,4,0,0,6,0,6,0,0,0,5,1,0,1,5,0
5/10/2020,Hospital Sultan Haji Ahmad Shah,Pahang,7,1,2,3,1,7,0,7,0,0,0,7,0,0,3,3,1
5/10/2020,Hospital Seberang Jaya,Pulau Pinang,11,3,2,4,2,11,0,11,0,0,0,11,0,0,0,11,0
5/10/2020,Hospital Pulau Pinang,Pulau Pinang,28,5,9,12,2,28,0,24,4,0,0,27,1,0,1,26,1
5/10/2020,Hospital Raja Permaisuri Bainun,Perak,34,10,10,12,2,18,16,32,2,0,0,26,8,0,2,26,6
5/10/2020,Hospital Taiping,Perak,10,4,6,0,0,10,0,9,1,0,0,10,0,0,0,10,0
5/10/2020,Hospital Seri Manjung,Perak,6,1,2,3,0,6,0,6,0,0,0,6,0,0,1,5,0
5/10/2020,Hospital Tengku Ampuan Rahimah,Selangor,22,4,8,10,0,8,14,22,0,0,0,21,1,0,3,11,8
5/10/2020,Hospital Sultanah Nur Zahirah,Terengganu,8,1,3,2,2,8,0,8,0,0,0,6,2,0,2,6,0
5/10/2020,Hospital Queen Elizabeth II,Sabah,10,2,2,5,1,3,7,8,2,0,0,9,0,1,2,6,2
5/10/2020,Hospital Duchess Of Kent,Sabah,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
5/10/2020,Hospital Tawau,Sabah,6,0,1,5,0,6,0,6,0,0,0,5,1,0,3,3,0
5/10/2020,Hospital Umum Sarawak,Sarawak,18,2,6,9,1,18,0,18,0,0,0,17,0,1,3,14,1
5/10/2020,Hospital Miri,Sarawak,7,1,1,5,0,7,0,7,0,0,0,7,0,0,0,7,0
5/10/2020,Hospital Sibu,Sarawak,9,1,2,5,1,9,0,9,0,0,0,9,0,0,0,8,1
5/10/2020,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),227,68,75,75,9,97,130,212,13,2,0,212,13,2,33,173,21
6/10/2020,Hospital Sultanah Nora Ismail,Johor,4,1,1,1,1,4,0,4,0,0,0,4,0,0,0,4,0
6/10/2020,Hospital Sultanah Aminah,Johor,63,15,12,36,0,18,45,63,0,0,0,61,2,0,4,55,4
6/10/2020,Hospital Sultanah Bahiyah,Kedah,29,8,10,11,0,12,17,21,0,1,7,25,2,2,4,21,4
6/10/2020,Hospital Raja Perempuan Zainab II,Kelantan,19,5,5,8,1,6,13,18,1,0,0,17,1,1,2,15,2
6/10/2020,Hospital Melaka,Melaka,72,22,15,28,7,7,65,72,0,0,0,68,4,0,46,23,3
6/10/2020,Hospital Tuanku Jaafar,Negeri Sembilan,25,8,7,10,0,25,0,25,0,0,0,24,1,0,1,23,1
6/10/2020,Hospital Tengku Ampuan Afzan,Pahang,28,10,8,10,0,12,16,26,2,0,0,25,2,1,6,20,2
6/10/2020,Hospital Sultan Haji Ahmad Shah,Pahang,6,1,2,3,0,6,0,6,0,0,0,6,0,0,0,6,0
6/10/2020,Hospital Seberang Jaya,Pulau Pinang,21,7,3,10,1,16,5,21,0,0,0,19,2,0,1,18,2
6/10/2020,Hospital Pulau Pinang,Pulau Pinang,24,7,6,9,2,24,0,20,4,0,0,23,1,0,2,21,1
6/10/2020,Hospital Raja Permaisuri Bainun,Perak,18,4,3,10,1,6,12,17,1,0,0,16,2,0,1,13,4
6/10/2020,Hospital Taiping,Perak,15,2,3,9,1,15,0,15,0,0,0,15,0,0,3,12,0
6/10/2020,Hospital Seri Manjung,Perak,3,1,0,2,0,3,0,3,0,0,0,2,0,1,0,2,1
6/10/2020,Hospital Tengku Ampuan Rahimah,Selangor,59,16,11,30,2,11,48,59,0,0,0,58,1,0,23,26,10
6/10/2020,Hospital Sultanah Nur Zahirah,Terengganu,34,8,10,12,4,5,29,34,0,0,0,30,4,0,9,20,5
6/10/2020,Hospital Queen Elizabeth II,Sabah,27,7,5,14,1,15,12,26,1,0,0,23,2,2,5,17,5
6/10/2020,Hospital Duchess Of Kent,Sabah,2,0,1,1,0,2,0,2,0,0,0,2,0,0,1,1,0
6/10/2020,Hospital Tawau,Sabah,12,0,5,7,0,12,0,12,0,0,0,12,0,0,8,1,3
6/10/2020,Hospital Umum Sarawak,Sarawak,43,15,13,15,0,10,33,43,0,0,0,41,2,0,8,32,3
6/10/2020,Hospital Miri,Sarawak,6,6,0,0,0,6,0,6,0,0,0,6,0,0,2,3,1
6/10/2020,Hospital Sibu,Sarawak,5,3,0,1,1,5,0,5,0,0,0,5,0,0,0,5,0
6/10/2020,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),378,88,112,156,22,94,284,363,12,2,1,354,22,2,63,224,91
7/10/2020,Hospital Sultanah Nora Ismail,Johor,2,1,0,1,0,2,0,2,0,0,0,2,0,0,0,2,0
7/10/2020,Hospital Sultanah Aminah,Johor,83,22,30,31,0,17,66,82,0,0,1,81,1,1,45,19,19
7/10/2020,Hospital Sultanah Bahiyah,Kedah,26,10,6,8,2,10,16,25,0,0,1,21,5,0,5,20,1
7/10/2020,Hospital Raja Perempuan Zainab II,Kelantan,28,9,5,12,2,10,18,27,1,0,0,22,3,3,9,13,6
7/10/2020,Hospital Melaka,Melaka,39,13,10,11,5,10,29,39,0,0,0,38,1,0,1,32,6
7/10/2020,Hospital Tuanku Jaafar,Negeri Sembilan,14,3,6,5,0,14,0,14,0,0,0,12,2,0,0,13,1
7/10/2020,Hospital Tengku Ampuan Afzan,Pahang,83,14,29,35,5,5,78,83,0,0,0,11,72,0,39,44,0
7/10/2020,Hospital Sultan Haji Ahmad Shah,Pahang,8,2,1,4,1,8,0,8,0,0,0,8,0,0,0,7,1
7/10/2020,Hospital Seberang Jaya,Pulau Pinang,38,13,9,15,1,6,32,38,0,0,0,38,0,0,11,21,6
7/10/2020,Hospital Pulau Pinang,Pulau Pinang,47,10,14,16,7,27,20,42,5,0,0,45,2,0,15,24,8
7/10/2020,Hospital Raja Permaisuri Bainun,Perak,22,8,4,10,0,9,13,21,1,0,0,21,1,0,5,13,4
7/10/2020,Hospital Taiping,Perak,75,22,22,26,5,6,69,75,0,0,0,71,3,1,18,32,25
7/10/2020,Hospital Seri Manjung,Perak,14,6,1,5,2,3,11,14,0,0,0,10,3,1,2,9,3
7/10/2020,Hospital Tengku Ampuan Rahimah,Selangor,45,9,18,15,3,8,37,45,0,0,0,39,6,0,10,29,6
7/10/2020,Hospital Sultanah Nur Zahirah,Terengganu,33,4,8,16,5,12,21,32,1,0,0,23,10,0,7,20,6
7/10/2020,Hospital Queen Elizabeth II,Sabah,27,5,9,13,0,9,18,26,1,0,0,27,0,0,3,22,2
7/10/2020,Hospital Duchess Of Kent,Sabah,15,4,3,8,0,2,13,15,0,0,0,15,0,0,5,9,1
7/10/2020,Hospital Tawau,Sabah,4,0,0,4,0,4,0,4,0,0,0,3,0,1,2,2,0
7/10/2020,Hospital Umum Sarawak,Sarawak,15,2,8,5,0,15,0,15,0,0,0,15,0,0,0,14,1
7/10/2020,Hospital Miri,Sarawak,4,2,1,1,0,4,0,4,0,0,0,3,1,0,0,4,0
7/10/2020,Hospital Sibu,Sarawak,2,0,0,2,0,2,0,2,0,0,0,2,0,0,0,2,0
7/10/2020,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),171,40,60,66,5,78,93,157,13,1,0,151,13,7,20,128,23
8/10/2020,Hospital Sultanah Nora Ismail,Johor,8,3,1,3,1,8,0,7,1,0,0,6,2,0,0,8,0
8/10/2020,Hospital Sultanah Aminah,Johor,50,15,14,21,0,18,32,50,0,0,0,41,9,0,11,35,4
8/10/2020,Hospital Sultanah Bahiyah,Kedah,27,6,6,10,5,7,20,25,2,0,0,20,7,0,4,20,3
8/10/2020,Hospital Raja Perempuan Zainab II,Kelantan,30,9,14,7,0,11,19,29,1,0,0,27,3,0,6,16,8
8/10/2020,Hospital Melaka,Melaka,9,2,3,4,0,9,0,7,2,0,0,7,2,0,0,8,1
8/10/2020,Hospital Tuanku Jaafar,Negeri Sembilan,54,19,13,19,3,20,34,54,0,0,0,50,4,0,15,31,8
8/10/2020,Hospital Tengku Ampuan Afzan,Pahang,31,8,8,14,1,9,22,31,0,0,0,27,3,1,16,10,5
8/10/2020,Hospital Sultan Haji Ahmad Shah,Pahang,38,10,14,14,0,5,33,38,0,0,0,36,1,1,6,30,2
8/10/2020,Hospital Seberang Jaya,Pulau Pinang,58,17,18,22,1,6,52,58,0,0,0,20,1,37,4,35,19
8/10/2020,Hospital Pulau Pinang,Pulau Pinang,40,8,15,16,1,24,16,34,6,0,0,35,5,0,8,26,6
8/10/2020,Hospital Raja Permaisuri Bainun,Perak,42,6,12,22,2,7,35,38,4,0,0,38,4,0,10,19,13
